                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8356,                 3.1105,                 1.8474,                0.67038,                0.12285,                0.12692,                  0.075,                 2.1497,                 3.6358,                 2.2872,               0.070017,              0.0033314,              0.0033314
                      2,                 1.7857,                 3.0317,                  1.818,                0.67628,                0.15779,                0.17167,                0.09921,                 2.0432,                 3.3182,                  2.111,               0.036718,              0.0033657,              0.0033657
