                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.8704,                 3.1888,                 1.8677,                 0.9131,                0.09822,                0.14528,                0.07893,                 2.1906,                 3.6668,                 2.2109,               0.070017,              0.0033314,              0.0033314
                      2,                 1.8211,                 3.1127,                 1.8393,                0.61261,                0.16506,                0.17326,                0.10839,                 2.0088,                 3.4205,                 2.1171,               0.036718,              0.0033657,              0.0033657
